seed,best_f,sigma_end,accept_rate,landed
0,248.584390048023,,,False
1,58.70595607950111,,,False
2,238.0414177412792,,,False
3,20.86114042889048,,,False
4,38.115326826093934,,,False
5,227.2724717650563,,,False
6,63.33499214828427,,,True
7,41.895441758448726,,,False
8,280.68041018904904,,,False
9,11.59961073670506,,,False
