evaluation,best_f
1,-302.37078394222203
2,-302.37078394222203
3,-302.37078394222203
4,-302.37078394222203
5,-302.37078394222203
6,-302.37078394222203
7,-302.37078394222203
8,-302.37078394222203
9,-302.37078394222203
10,-302.37078394222203
11,-302.37078394222203
12,-302.37078394222203
13,-302.37078394222203
14,-302.37078394222203
15,-302.37078394222203
16,-281.18095457307277
17,-281.18095457307277
18,-281.18095457307277
19,-281.18095457307277
20,-281.18095457307277
21,-281.18095457307277
22,-281.18095457307277
23,-281.18095457307277
24,-279.8386459717917
25,-279.8386459717917
26,-279.8386459717917
27,-279.8386459717917
28,-279.8386459717917
29,-190.7505521802746
30,-190.7505521802746
31,-190.7505521802746
32,-190.7505521802746
33,-190.7505521802746
34,-190.7505521802746
35,-190.7505521802746
36,-190.7505521802746
37,-190.7505521802746
38,-190.7505521802746
39,-190.7505521802746
40,-190.7505521802746
41,-190.7505521802746
42,-190.7505521802746
43,-179.8426854464903
44,-179.8426854464903
45,-179.8426854464903
46,-179.8426854464903
47,-179.8426854464903
48,-179.8426854464903
49,-179.8426854464903
50,-179.8426854464903
51,-179.8426854464903
52,-179.8426854464903
53,-179.8426854464903
54,-179.8426854464903
55,-179.8426854464903
56,-179.8426854464903
57,-179.8426854464903
58,-179.8426854464903
59,-179.8426854464903
60,-179.8426854464903
61,-179.8426854464903
62,-139.81946564132997
63,-139.81946564132997
64,-139.81946564132997
65,-139.81946564132997
66,-139.81946564132997
67,-139.81946564132997
68,-139.81946564132997
69,-139.81946564132997
70,-139.81946564132997
71,-139.81946564132997
72,-139.81946564132997
73,-139.81946564132997
74,-139.81946564132997
75,-139.81946564132997
76,-139.81946564132997
77,-121.89108316909065
78,-121.89108316909065
79,-121.89108316909065
80,-121.89108316909065
81,-121.89108316909065
82,-121.89108316909065
83,-121.89108316909065
84,-121.89108316909065
85,-121.89108316909065
86,-121.89108316909065
87,-121.89108316909065
88,-121.89108316909065
89,-121.89108316909065
90,-121.89108316909065
91,-121.89108316909065
92,-121.89108316909065
93,-121.89108316909065
94,-121.89108316909065
95,-121.89108316909065
96,-121.89108316909065
97,-121.89108316909065
98,-121.89108316909065
99,-121.89108316909065
100,-121.89108316909065
