evaluation,best_f
1,-574.7627155961926
2,-140.3926793669463
3,-140.3926793669463
4,-140.3926793669463
5,-140.3926793669463
6,-140.3926793669463
7,-140.3926793669463
8,-140.3926793669463
9,-140.3926793669463
10,-140.3926793669463
11,-140.3926793669463
12,-140.3926793669463
13,-140.3926793669463
14,-140.3926793669463
15,-140.3926793669463
16,-140.3926793669463
17,-140.3926793669463
18,-140.3926793669463
19,-140.3926793669463
20,-140.3926793669463
21,-140.3926793669463
22,-140.3926793669463
23,-140.3926793669463
24,-140.3926793669463
25,-140.3926793669463
26,-140.3926793669463
27,1.2868356236014478
28,1.2868356236014478
29,1.2868356236014478
30,1.2868356236014478
31,1.2868356236014478
32,1.2868356236014478
33,1.2868356236014478
34,1.2868356236014478
35,1.2868356236014478
36,1.2868356236014478
37,1.2868356236014478
38,1.2868356236014478
39,1.2868356236014478
40,1.2868356236014478
41,1.2868356236014478
42,1.2868356236014478
43,1.2868356236014478
44,1.2868356236014478
45,1.2868356236014478
46,1.2868356236014478
47,1.2868356236014478
48,1.2868356236014478
49,1.2868356236014478
50,1.2868356236014478
51,1.2868356236014478
52,1.2868356236014478
53,1.2868356236014478
54,1.2868356236014478
55,1.2868356236014478
56,1.2868356236014478
57,1.2868356236014478
58,1.2868356236014478
59,1.2868356236014478
60,1.2868356236014478
61,1.2868356236014478
62,1.2868356236014478
63,1.2868356236014478
64,1.2868356236014478
65,1.2868356236014478
66,1.2868356236014478
67,1.2868356236014478
68,1.2868356236014478
69,1.2868356236014478
70,1.2868356236014478
71,1.2868356236014478
72,1.2868356236014478
73,1.2868356236014478
74,1.2868356236014478
75,1.2868356236014478
76,1.2868356236014478
77,1.2868356236014478
78,1.2868356236014478
79,1.2868356236014478
80,1.2868356236014478
81,1.2868356236014478
82,1.2868356236014478
83,1.2868356236014478
84,1.2868356236014478
85,1.2868356236014478
86,1.2868356236014478
87,1.2868356236014478
88,1.2868356236014478
89,1.2868356236014478
90,1.2868356236014478
91,1.2868356236014478
92,1.2868356236014478
93,1.2868356236014478
94,1.2868356236014478
95,1.2868356236014478
96,1.2868356236014478
97,1.2868356236014478
98,1.2868356236014478
99,1.2868356236014478
100,1.2868356236014478
101,1.2868356236014478
102,1.2868356236014478
103,1.2868356236014478
104,1.2868356236014478
105,1.2868356236014478
106,1.2868356236014478
107,1.2868356236014478
108,1.2868356236014478
109,1.2868356236014478
110,1.2868356236014478
111,1.2868356236014478
112,1.2868356236014478
113,1.2868356236014478
114,1.2868356236014478
115,1.2868356236014478
116,1.2868356236014478
117,1.2868356236014478
118,1.2868356236014478
119,1.2868356236014478
120,1.2868356236014478
121,1.2868356236014478
122,1.2868356236014478
123,1.2868356236014478
124,1.2868356236014478
125,1.2868356236014478
126,1.2868356236014478
127,1.2868356236014478
