evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -48.4634669535 0.307179 -0.769986 0.900566 -0.035617 0.744949 -0.575335 -0.918581 -0.205611 -0.533736 0.683481 -0.585835 0.484939 -0.215692 -0.635487 0.487079 -0.860836 0.770674 0.905289 0.862287 -0.169138 -0.942037 0.964055 -0.320725 0.413374 -0.276246 -0.929788 0.710117 0.314507 0.531366 0.108174 0.770186 0.808395
23 -28.9008880355 -0.267689 0.342672 -0.375549 -0.227322 -0.518167 0.143834 -0.192065 0.354633 -0.467588 -0.270818 -0.476752 -0.328631 0.853564 -0.220665 0.853113 -0.623625 -0.771873 -0.664298 0.359778 0.283619 0.167843 0.625744 0.402864 0.985028 -0.002869 0.487535 -0.530708 0.196006 0.507868 0.755774 0.315248 0.866024
27 52.2333392924 -0.335501 0.864212 0.091771 -0.185052 0.852478 -0.219229 -0.983277 -0.743942 -0.321138 0.813638 0.310636 -0.683843 0.562993 0.579315 -0.683417 0.093103 -0.038717 0.031191 0.750629 -0.875761 0.065238 0.556647 -0.150467 0.217449 -0.429700 0.963203 0.781468 -0.319544 -0.122158 -0.283263 0.857096 -0.558472
1000 -691.2285791627 0.929323 -0.460129 0.664175 0.640994 -0.573206 -0.135932 0.562809 -0.976987 -0.685376 0.327594 -0.094882 0.172916 0.008097 -0.547657 0.059237 0.339629 0.462545 0.993853 0.090713 0.191508 -0.382178 -0.534086 0.053865 0.584140 0.343096 -0.782192 -0.812267 -0.063093 0.351158 -0.750608 -0.614758 0.621285
