evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -562.1647526263 0.453081 0.270304 -0.358497 -0.680477 -0.007962 0.292265 -0.298954 -0.213018 -0.396242 0.285630 -0.500467 0.715564 -0.748181 -0.161213 0.183226 0.097698 -0.163662 0.766069 0.118858 -0.543987 0.613377 0.236565 -0.245484 0.584825 0.192350 -0.735455 0.827391 0.650921 -0.614635 0.455557 -0.709424 0.002233
2 -202.0946245127 0.531225 0.339861 -0.135835 -0.618332 0.077516 0.422511 -0.178507 -0.106260 -0.525433 0.154614 -0.507739 0.737359 -0.544477 -0.140535 0.100253 0.261471 -0.244290 0.581656 0.074621 -0.662323 0.480001 0.165066 -0.147372 0.394099 0.325702 -0.713994 0.953040 0.505919 -0.619213 0.246927 -0.685884 0.075275
10 -179.7042759356 0.556527 0.300053 -0.180373 -0.728290 0.003352 0.267534 -0.105054 -0.117253 -0.632135 0.166925 -0.576163 0.806340 -0.517755 -0.089735 0.164337 0.297279 -0.138192 0.709946 0.075781 -0.728207 0.570833 0.030832 -0.140729 0.485389 0.443874 -0.747776 0.963729 0.359822 -0.670737 0.263194 -0.681027 0.050422
16 5.2876873971 0.716976 0.309527 -0.150240 -0.692181 -0.109786 0.118773 -0.162703 -0.040637 -0.783241 0.206176 -0.625120 0.876997 -0.482533 0.072071 0.104443 0.355690 -0.161145 0.589629 0.231905 -0.882487 0.445721 0.010221 -0.181203 0.420614 0.366794 -0.757399 0.867127 0.192482 -0.746228 0.242701 -0.734589 -0.075353
19 36.2706097005 0.774951 0.133353 -0.077380 -0.844656 0.039451 0.269821 -0.282195 -0.144023 -0.958165 0.256183 -0.710828 0.963317 -0.306898 0.020481 0.053819 0.397582 -0.245127 0.651459 0.385414 -0.921958 0.460733 0.059838 -0.257842 0.450871 0.459312 -0.654797 1.000000 0.170715 -0.621252 0.240680 -0.810852 0.027916
389 59.9666839947 0.770352 0.137189 -0.077556 -0.845778 0.041005 0.270796 -0.285137 -0.146536 -0.957676 0.258109 -0.707362 0.964538 -0.309013 0.030926 0.048660 0.395729 -0.245860 0.649709 0.393567 -0.925097 0.462952 0.059210 -0.262404 0.451266 0.455223 -0.658359 0.992902 0.168149 -0.624664 0.241176 -0.811531 0.034415
549 268.3481589740 0.772333 0.137969 -0.079040 -0.846891 0.040667 0.271510 -0.285046 -0.148358 -0.956943 0.259089 -0.707621 0.964817 -0.308014 0.031009 0.050937 0.396348 -0.241751 0.650215 0.392165 -0.923338 0.460064 0.058891 -0.264009 0.451760 0.455347 -0.658582 0.990448 0.167235 -0.625744 0.243136 -0.811102 0.034855
1000 -450.0634765460 0.772325 0.137994 -0.079019 -0.846885 0.040692 0.271476 -0.284992 -0.148372 -0.956942 0.259070 -0.707616 0.964800 -0.307981 0.031014 0.050966 0.396356 -0.241787 0.650252 0.392147 -0.923320 0.460051 0.058870 -0.264027 0.451756 0.455381 -0.658580 0.990402 0.167243 -0.625715 0.243106 -0.811124 0.034855
